,Unnamed: 0,text,context,line_number,column,absolute_offset,match_type,file_name,file_loc,file_byte_size,package_import_path,module_path,module_version,project_name,file_copy_path,label
174,174,"func (decoder *threeFieldsStructDecoder) Decode(ptr unsafe.Pointer, iter *Iterator) {
","	fieldHash3    int64
	fieldDecoder3 *structFieldDecoder
}

func (decoder *threeFieldsStructDecoder) Decode(ptr unsafe.Pointer, iter *Iterator) {
	if !iter.readObjectStart() {
		return
	}
	if !iter.incrementDepth() {
		return
",641.0,52.0,17887.0,unsafe.Pointer,reflect_struct_decoder.go,29458.0,1092.0,github.com/json-iterator/go,github.com/json-iterator/go,v1.1.8,kubernetes/kubernetes,github.com/json-iterator/go/reflect_struct_decoder.go,unclassified
175,175,"func (decoder *fourFieldsStructDecoder) Decode(ptr unsafe.Pointer, iter *Iterator) {
","	fieldHash4    int64
	fieldDecoder4 *structFieldDecoder
}

func (decoder *fourFieldsStructDecoder) Decode(ptr unsafe.Pointer, iter *Iterator) {
	if !iter.readObjectStart() {
		return
	}
	if !iter.incrementDepth() {
		return
",681.0,51.0,18816.0,unsafe.Pointer,reflect_struct_decoder.go,29458.0,1092.0,github.com/json-iterator/go,github.com/json-iterator/go,v1.1.8,kubernetes/kubernetes,github.com/json-iterator/go/reflect_struct_decoder.go,unclassified
176,176,"func (decoder *fiveFieldsStructDecoder) Decode(ptr unsafe.Pointer, iter *Iterator) {
","	fieldHash5    int64
	fieldDecoder5 *structFieldDecoder
}

func (decoder *fiveFieldsStructDecoder) Decode(ptr unsafe.Pointer, iter *Iterator) {
	if !iter.readObjectStart() {
		return
	}
	if !iter.incrementDepth() {
		return
",725.0,51.0,19870.0,unsafe.Pointer,reflect_struct_decoder.go,29458.0,1092.0,github.com/json-iterator/go,github.com/json-iterator/go,v1.1.8,kubernetes/kubernetes,github.com/json-iterator/go/reflect_struct_decoder.go,unclassified
177,177,"func (decoder *sixFieldsStructDecoder) Decode(ptr unsafe.Pointer, iter *Iterator) {
","	fieldHash6    int64
	fieldDecoder6 *structFieldDecoder
}

func (decoder *sixFieldsStructDecoder) Decode(ptr unsafe.Pointer, iter *Iterator) {
	if !iter.readObjectStart() {
		return
	}
	if !iter.incrementDepth() {
		return
",773.0,50.0,21049.0,unsafe.Pointer,reflect_struct_decoder.go,29458.0,1092.0,github.com/json-iterator/go,github.com/json-iterator/go,v1.1.8,kubernetes/kubernetes,github.com/json-iterator/go/reflect_struct_decoder.go,unclassified
178,178,"func (decoder *sevenFieldsStructDecoder) Decode(ptr unsafe.Pointer, iter *Iterator) {
","	fieldHash7    int64
	fieldDecoder7 *structFieldDecoder
}

func (decoder *sevenFieldsStructDecoder) Decode(ptr unsafe.Pointer, iter *Iterator) {
	if !iter.readObjectStart() {
		return
	}
	if !iter.incrementDepth() {
		return
",825.0,52.0,22355.0,unsafe.Pointer,reflect_struct_decoder.go,29458.0,1092.0,github.com/json-iterator/go,github.com/json-iterator/go,v1.1.8,kubernetes/kubernetes,github.com/json-iterator/go/reflect_struct_decoder.go,unclassified
179,179,"func (decoder *eightFieldsStructDecoder) Decode(ptr unsafe.Pointer, iter *Iterator) {
","	fieldHash8    int64
	fieldDecoder8 *structFieldDecoder
}

func (decoder *eightFieldsStructDecoder) Decode(ptr unsafe.Pointer, iter *Iterator) {
	if !iter.readObjectStart() {
		return
	}
	if !iter.incrementDepth() {
		return
",881.0,52.0,23789.0,unsafe.Pointer,reflect_struct_decoder.go,29458.0,1092.0,github.com/json-iterator/go,github.com/json-iterator/go,v1.1.8,kubernetes/kubernetes,github.com/json-iterator/go/reflect_struct_decoder.go,unclassified
180,180,"func (decoder *nineFieldsStructDecoder) Decode(ptr unsafe.Pointer, iter *Iterator) {
","	fieldHash9    int64
	fieldDecoder9 *structFieldDecoder
}

func (decoder *nineFieldsStructDecoder) Decode(ptr unsafe.Pointer, iter *Iterator) {
	if !iter.readObjectStart() {
		return
	}
	if !iter.incrementDepth() {
		return
",941.0,51.0,25348.0,unsafe.Pointer,reflect_struct_decoder.go,29458.0,1092.0,github.com/json-iterator/go,github.com/json-iterator/go,v1.1.8,kubernetes/kubernetes,github.com/json-iterator/go/reflect_struct_decoder.go,unclassified
181,181,"func (decoder *tenFieldsStructDecoder) Decode(ptr unsafe.Pointer, iter *Iterator) {
","	fieldHash10    int64
	fieldDecoder10 *structFieldDecoder
}

func (decoder *tenFieldsStructDecoder) Decode(ptr unsafe.Pointer, iter *Iterator) {
	if !iter.readObjectStart() {
		return
	}
	if !iter.incrementDepth() {
		return
",1005.0,50.0,27052.0,unsafe.Pointer,reflect_struct_decoder.go,29458.0,1092.0,github.com/json-iterator/go,github.com/json-iterator/go,v1.1.8,kubernetes/kubernetes,github.com/json-iterator/go/reflect_struct_decoder.go,unclassified
182,182,"func (decoder *structFieldDecoder) Decode(ptr unsafe.Pointer, iter *Iterator) {
","	field        reflect2.StructField
	fieldDecoder ValDecoder
}

func (decoder *structFieldDecoder) Decode(ptr unsafe.Pointer, iter *Iterator) {
	fieldPtr := decoder.field.UnsafeGet(ptr)
	decoder.fieldDecoder.Decode(fieldPtr, iter)
	if iter.Error != nil && iter.Error != io.EOF {
		iter.Error = fmt.Errorf(""%s: %s"", decoder.field.Name(), iter.Error.Error())
	}
",1052.0,46.0,28273.0,unsafe.Pointer,reflect_struct_decoder.go,29458.0,1092.0,github.com/json-iterator/go,github.com/json-iterator/go,v1.1.8,kubernetes/kubernetes,github.com/json-iterator/go/reflect_struct_decoder.go,unclassified
183,183,"func (decoder *stringModeStringDecoder) Decode(ptr unsafe.Pointer, iter *Iterator) {
","	elemDecoder ValDecoder
	cfg         *frozenConfig
}

func (decoder *stringModeStringDecoder) Decode(ptr unsafe.Pointer, iter *Iterator) {
	decoder.elemDecoder.Decode(ptr, iter)
	str := *((*string)(ptr))
	tempIter := decoder.cfg.BorrowIterator([]byte(str))
	defer decoder.cfg.ReturnIterator(tempIter)
	*((*string)(ptr)) = tempIter.ReadString()
",1065.0,51.0,28664.0,unsafe.Pointer,reflect_struct_decoder.go,29458.0,1092.0,github.com/json-iterator/go,github.com/json-iterator/go,v1.1.8,kubernetes/kubernetes,github.com/json-iterator/go/reflect_struct_decoder.go,unclassified
184,184,"func (decoder *stringModeNumberDecoder) Decode(ptr unsafe.Pointer, iter *Iterator) {
","type stringModeNumberDecoder struct {
	elemDecoder ValDecoder
}

func (decoder *stringModeNumberDecoder) Decode(ptr unsafe.Pointer, iter *Iterator) {
	c := iter.nextToken()
	if c != '""' {
		iter.ReportError(""stringModeNumberDecoder"", `expect "", but found `+string([]byte{c}))
		return
	}
",1077.0,51.0,29022.0,unsafe.Pointer,reflect_struct_decoder.go,29458.0,1092.0,github.com/json-iterator/go,github.com/json-iterator/go,v1.1.8,kubernetes/kubernetes,github.com/json-iterator/go/reflect_struct_decoder.go,unclassified
185,185,"func (codec *jsonNumberCodec) Decode(ptr unsafe.Pointer, iter *Iterator) {
","
type jsonNumberCodec struct {
}

func (codec *jsonNumberCodec) Decode(ptr unsafe.Pointer, iter *Iterator) {
	switch iter.WhatIsNext() {
	case StringValue:
		*((*json.Number)(ptr)) = json.Number(iter.ReadString())
	case NilValue:
		iter.skipFourBytes('n', 'u', 'l', 'l')
",61.0,41.0,1337.0,unsafe.Pointer,reflect_json_number.go,2694.0,112.0,github.com/json-iterator/go,github.com/json-iterator/go,v1.1.8,kubernetes/kubernetes,github.com/json-iterator/go/reflect_json_number.go,unclassified
186,186,"func (codec *jsonNumberCodec) Encode(ptr unsafe.Pointer, stream *Stream) {
","		*((*json.Number)(ptr)) = json.Number([]byte(iter.readNumberAsString()))
	}
}

func (codec *jsonNumberCodec) Encode(ptr unsafe.Pointer, stream *Stream) {
	number := *((*json.Number)(ptr))
	if len(number) == 0 {
		stream.writeByte('0')
	} else {
		stream.WriteRaw(string(number))
",73.0,41.0,1694.0,unsafe.Pointer,reflect_json_number.go,2694.0,112.0,github.com/json-iterator/go,github.com/json-iterator/go,v1.1.8,kubernetes/kubernetes,github.com/json-iterator/go/reflect_json_number.go,unclassified
187,187,"func (codec *jsonNumberCodec) IsEmpty(ptr unsafe.Pointer) bool {
","		stream.WriteRaw(string(number))
	}
}

func (codec *jsonNumberCodec) IsEmpty(ptr unsafe.Pointer) bool {
	return len(*((*json.Number)(ptr))) == 0
}

type jsoniterNumberCodec struct {
}
",82.0,42.0,1900.0,unsafe.Pointer,reflect_json_number.go,2694.0,112.0,github.com/json-iterator/go,github.com/json-iterator/go,v1.1.8,kubernetes/kubernetes,github.com/json-iterator/go/reflect_json_number.go,unclassified
188,188,"func (codec *jsoniterNumberCodec) Decode(ptr unsafe.Pointer, iter *Iterator) {
","
type jsoniterNumberCodec struct {
}

func (codec *jsoniterNumberCodec) Decode(ptr unsafe.Pointer, iter *Iterator) {
	switch iter.WhatIsNext() {
	case StringValue:
		*((*Number)(ptr)) = Number(iter.ReadString())
	case NilValue:
		iter.skipFourBytes('n', 'u', 'l', 'l')
",89.0,45.0,2046.0,unsafe.Pointer,reflect_json_number.go,2694.0,112.0,github.com/json-iterator/go,github.com/json-iterator/go,v1.1.8,kubernetes/kubernetes,github.com/json-iterator/go/reflect_json_number.go,unclassified
189,189,"func (codec *jsoniterNumberCodec) Encode(ptr unsafe.Pointer, stream *Stream) {
","		*((*Number)(ptr)) = Number([]byte(iter.readNumberAsString()))
	}
}

func (codec *jsoniterNumberCodec) Encode(ptr unsafe.Pointer, stream *Stream) {
	number := *((*Number)(ptr))
	if len(number) == 0 {
		stream.writeByte('0')
	} else {
		stream.WriteRaw(string(number))
",101.0,45.0,2382.0,unsafe.Pointer,reflect_json_number.go,2694.0,112.0,github.com/json-iterator/go,github.com/json-iterator/go,v1.1.8,kubernetes/kubernetes,github.com/json-iterator/go/reflect_json_number.go,unclassified
190,190,"func (codec *jsoniterNumberCodec) IsEmpty(ptr unsafe.Pointer) bool {
","		stream.WriteRaw(string(number))
	}
}

func (codec *jsoniterNumberCodec) IsEmpty(ptr unsafe.Pointer) bool {
	return len(*((*Number)(ptr))) == 0
}
",110.0,46.0,2587.0,unsafe.Pointer,reflect_json_number.go,2694.0,112.0,github.com/json-iterator/go,github.com/json-iterator/go,v1.1.8,kubernetes/kubernetes,github.com/json-iterator/go/reflect_json_number.go,unclassified
191,191,"type field uintptr
","const unsafeAllowed = true

// A field identifies a field in a struct, accessible from a pointer.
// In this implementation, a field is identified by its byte offset from the start of the struct.
type field uintptr

// toField returns a field equivalent to the given reflect field.
func toField(f *reflect.StructField) field {
	return field(f.Offset)
}
",48.0,11.0,2054.0,uintptr,pointer_unsafe.go,10006.0,313.0,github.com/golang/protobuf/proto,github.com/golang/protobuf,v1.3.3,kubernetes/kubernetes,github.com/golang/protobuf/proto/pointer_unsafe.go,unclassified
192,192,"// The implementation here uses unsafe.Pointer to create a generic pointer.
","	return f != invalidField
}

// The pointer type below is for the new table-driven encoder/decoder.
// The implementation here uses unsafe.Pointer to create a generic pointer.
// In pointer_reflect.go we use reflect instead of unsafe to implement
// the same (but slower) interface.
type pointer struct {
	p unsafe.Pointer
}
",67.0,32.0,2562.0,unsafe.Pointer,pointer_unsafe.go,10006.0,313.0,github.com/golang/protobuf/proto,github.com/golang/protobuf,v1.3.3,kubernetes/kubernetes,github.com/golang/protobuf/proto/pointer_unsafe.go,unclassified
193,193,"	p unsafe.Pointer
","// The implementation here uses unsafe.Pointer to create a generic pointer.
// In pointer_reflect.go we use reflect instead of unsafe to implement
// the same (but slower) interface.
type pointer struct {
	p unsafe.Pointer
}

// size of pointer
var ptrSize = unsafe.Sizeof(uintptr(0))

",71.0,3.0,2767.0,unsafe.Pointer,pointer_unsafe.go,10006.0,313.0,github.com/golang/protobuf/proto,github.com/golang/protobuf,v1.3.3,kubernetes/kubernetes,github.com/golang/protobuf/proto/pointer_unsafe.go,unclassified
194,194,"var ptrSize = unsafe.Sizeof(uintptr(0))
","	p unsafe.Pointer
}

// size of pointer
var ptrSize = unsafe.Sizeof(uintptr(0))

// toPointer converts an interface of pointer type to a pointer
// that points to the same target.
func toPointer(i *Message) pointer {
	// Super-tricky - read pointer out of data word of interface value.
",75.0,14.0,2807.0,unsafe.Sizeof,pointer_unsafe.go,10006.0,313.0,github.com/golang/protobuf/proto,github.com/golang/protobuf,v1.3.3,kubernetes/kubernetes,github.com/golang/protobuf/proto/pointer_unsafe.go,unclassified
195,195,"	return pointer{p: (*[2]unsafe.Pointer)(unsafe.Pointer(i))[1]}
","func toPointer(i *Message) pointer {
	// Super-tricky - read pointer out of data word of interface value.
	// Saves ~25ns over the equivalent:
	// return valToPointer(reflect.ValueOf(*i))
	return pointer{p: (*[2]unsafe.Pointer)(unsafe.Pointer(i))[1]}
}

// toAddrPointer converts an interface to a pointer that points to
// the interface data.
func toAddrPointer(i *interface{}, isptr, deref bool) (p pointer) {
",83.0,24.0,3135.0,unsafe.Pointer,pointer_unsafe.go,10006.0,313.0,github.com/golang/protobuf/proto,github.com/golang/protobuf,v1.3.3,kubernetes/kubernetes,github.com/golang/protobuf/proto/pointer_unsafe.go,unclassified
196,196,"		p = pointer{p: unsafe.Pointer(uintptr(unsafe.Pointer(i)) + ptrSize)}
","	// Super-tricky - read or get the address of data word of interface value.
	if isptr {
		// The interface is of pointer type, thus it is a direct interface.
		// The data word is the pointer data itself. We take its address.
		p = pointer{p: unsafe.Pointer(uintptr(unsafe.Pointer(i)) + ptrSize)}
	} else {
		// The interface is not of pointer type. The data word is the pointer
		// to the data.
		p = pointer{p: (*[2]unsafe.Pointer)(unsafe.Pointer(i))[1]}
	}
",93.0,17.0,3585.0,unsafe.Pointer,pointer_unsafe.go,10006.0,313.0,github.com/golang/protobuf/proto,github.com/golang/protobuf,v1.3.3,kubernetes/kubernetes,github.com/golang/protobuf/proto/pointer_unsafe.go,unclassified
197,197,"		p = pointer{p: (*[2]unsafe.Pointer)(unsafe.Pointer(i))[1]}
","		p = pointer{p: unsafe.Pointer(uintptr(unsafe.Pointer(i)) + ptrSize)}
	} else {
		// The interface is not of pointer type. The data word is the pointer
		// to the data.
		p = pointer{p: (*[2]unsafe.Pointer)(unsafe.Pointer(i))[1]}
	}
	if deref {
		p.p = *(*unsafe.Pointer)(p.p)
	}
	return p
",97.0,22.0,3756.0,unsafe.Pointer,pointer_unsafe.go,10006.0,313.0,github.com/golang/protobuf/proto,github.com/golang/protobuf,v1.3.3,kubernetes/kubernetes,github.com/golang/protobuf/proto/pointer_unsafe.go,unclassified
198,198,"		p.p = *(*unsafe.Pointer)(p.p)
","		// to the data.
		p = pointer{p: (*[2]unsafe.Pointer)(unsafe.Pointer(i))[1]}
	}
	if deref {
		p.p = *(*unsafe.Pointer)(p.p)
	}
	return p
}

// valToPointer converts v to a pointer. v must be of pointer type.
",100.0,11.0,3832.0,unsafe.Pointer,pointer_unsafe.go,10006.0,313.0,github.com/golang/protobuf/proto,github.com/golang/protobuf,v1.3.3,kubernetes/kubernetes,github.com/golang/protobuf/proto/pointer_unsafe.go,unclassified
199,199,"	return pointer{p: unsafe.Pointer(v.Pointer())}
","}

// valToPointer converts v to a pointer. v must be of pointer type.
func valToPointer(v reflect.Value) pointer {
	return pointer{p: unsafe.Pointer(v.Pointer())}
}

// offset converts from a pointer to a structure to a pointer to
// one of its fields.
func (p pointer) offset(f field) pointer {
",107.0,19.0,3993.0,unsafe.Pointer,pointer_unsafe.go,10006.0,313.0,github.com/golang/protobuf/proto,github.com/golang/protobuf,v1.3.3,kubernetes/kubernetes,github.com/golang/protobuf/proto/pointer_unsafe.go,unclassified
200,200,"	return pointer{p: unsafe.Pointer(uintptr(p.p) + uintptr(f))}
","		if !f.IsValid() {
			panic(""invalid field"")
		}
	*/
	return pointer{p: unsafe.Pointer(uintptr(p.p) + uintptr(f))}
}

func (p pointer) isNil() bool {
	return p.p == nil
}
",120.0,19.0,4382.0,unsafe.Pointer,pointer_unsafe.go,10006.0,313.0,github.com/golang/protobuf/proto,github.com/golang/protobuf,v1.3.3,kubernetes/kubernetes,github.com/golang/protobuf/proto/pointer_unsafe.go,unclassified
201,201,"	return pointer{p: *(*unsafe.Pointer)(p.p)}
","}

// getPointer loads the pointer at p and returns it.
func (p pointer) getPointer() pointer {
	return pointer{p: *(*unsafe.Pointer)(p.p)}
}

// setPointer stores the pointer q at p.
func (p pointer) setPointer(q pointer) {
	*(*unsafe.Pointer)(p.p) = q.p
",263.0,22.0,8089.0,unsafe.Pointer,pointer_unsafe.go,10006.0,313.0,github.com/golang/protobuf/proto,github.com/golang/protobuf,v1.3.3,kubernetes/kubernetes,github.com/golang/protobuf/proto/pointer_unsafe.go,unclassified
202,202,"	*(*unsafe.Pointer)(p.p) = q.p
","}

// setPointer stores the pointer q at p.
func (p pointer) setPointer(q pointer) {
	*(*unsafe.Pointer)(p.p) = q.p
}

// append q to the slice pointed to by p.
func (p pointer) appendPointer(q pointer) {
	s := (*[]unsafe.Pointer)(p.p)
",268.0,4.0,8218.0,unsafe.Pointer,pointer_unsafe.go,10006.0,313.0,github.com/golang/protobuf/proto,github.com/golang/protobuf,v1.3.3,kubernetes/kubernetes,github.com/golang/protobuf/proto/pointer_unsafe.go,unclassified
203,203,"	s := (*[]unsafe.Pointer)(p.p)
","}

// append q to the slice pointed to by p.
func (p pointer) appendPointer(q pointer) {
	s := (*[]unsafe.Pointer)(p.p)
	*s = append(*s, q.p)
}

// getInterfacePointer returns a pointer that points to the
// interface data of the interface pointed by p.
",273.0,10.0,8338.0,unsafe.Pointer,pointer_unsafe.go,10006.0,313.0,github.com/golang/protobuf/proto,github.com/golang/protobuf,v1.3.3,kubernetes/kubernetes,github.com/golang/protobuf/proto/pointer_unsafe.go,unclassified
204,204,"	return pointer{p: (*(*[2]unsafe.Pointer)(p.p))[1]}
","// getInterfacePointer returns a pointer that points to the
// interface data of the interface pointed by p.
func (p pointer) getInterfacePointer() pointer {
	// Super-tricky - read pointer out of data word of interface value.
	return pointer{p: (*(*[2]unsafe.Pointer)(p.p))[1]}
}

// asPointerTo returns a reflect.Value that is a pointer to an
// object of type t stored at p.
func (p pointer) asPointerTo(t reflect.Type) reflect.Value {
",281.0,26.0,8621.0,unsafe.Pointer,pointer_unsafe.go,10006.0,313.0,github.com/golang/protobuf/proto,github.com/golang/protobuf,v1.3.3,kubernetes/kubernetes,github.com/golang/protobuf/proto/pointer_unsafe.go,unclassified
205,205,"	return (*unmarshalInfo)(atomic.LoadPointer((*unsafe.Pointer)(unsafe.Pointer(p))))
","	return reflect.NewAt(t, p.p)
}

func atomicLoadUnmarshalInfo(p **unmarshalInfo) *unmarshalInfo {
	return (*unmarshalInfo)(atomic.LoadPointer((*unsafe.Pointer)(unsafe.Pointer(p))))
}
func atomicStoreUnmarshalInfo(p **unmarshalInfo, v *unmarshalInfo) {
	atomic.StorePointer((*unsafe.Pointer)(unsafe.Pointer(p)), unsafe.Pointer(v))
}
func atomicLoadMarshalInfo(p **marshalInfo) *marshalInfo {
",291.0,46.0,8931.0,unsafe.Pointer,pointer_unsafe.go,10006.0,313.0,github.com/golang/protobuf/proto,github.com/golang/protobuf,v1.3.3,kubernetes/kubernetes,github.com/golang/protobuf/proto/pointer_unsafe.go,unclassified
206,206,"	atomic.StorePointer((*unsafe.Pointer)(unsafe.Pointer(p)), unsafe.Pointer(v))
","func atomicLoadUnmarshalInfo(p **unmarshalInfo) *unmarshalInfo {
	return (*unmarshalInfo)(atomic.LoadPointer((*unsafe.Pointer)(unsafe.Pointer(p))))
}
func atomicStoreUnmarshalInfo(p **unmarshalInfo, v *unmarshalInfo) {
	atomic.StorePointer((*unsafe.Pointer)(unsafe.Pointer(p)), unsafe.Pointer(v))
}
func atomicLoadMarshalInfo(p **marshalInfo) *marshalInfo {
	return (*marshalInfo)(atomic.LoadPointer((*unsafe.Pointer)(unsafe.Pointer(p))))
}
func atomicStoreMarshalInfo(p **marshalInfo, v *marshalInfo) {
",294.0,23.0,9085.0,unsafe.Pointer,pointer_unsafe.go,10006.0,313.0,github.com/golang/protobuf/proto,github.com/golang/protobuf,v1.3.3,kubernetes/kubernetes,github.com/golang/protobuf/proto/pointer_unsafe.go,unclassified
207,207,"	return (*marshalInfo)(atomic.LoadPointer((*unsafe.Pointer)(unsafe.Pointer(p))))
","func atomicStoreUnmarshalInfo(p **unmarshalInfo, v *unmarshalInfo) {
	atomic.StorePointer((*unsafe.Pointer)(unsafe.Pointer(p)), unsafe.Pointer(v))
}
func atomicLoadMarshalInfo(p **marshalInfo) *marshalInfo {
	return (*marshalInfo)(atomic.LoadPointer((*unsafe.Pointer)(unsafe.Pointer(p))))
}
func atomicStoreMarshalInfo(p **marshalInfo, v *marshalInfo) {
	atomic.StorePointer((*unsafe.Pointer)(unsafe.Pointer(p)), unsafe.Pointer(v))
}
func atomicLoadMergeInfo(p **mergeInfo) *mergeInfo {
",297.0,44.0,9224.0,unsafe.Pointer,pointer_unsafe.go,10006.0,313.0,github.com/golang/protobuf/proto,github.com/golang/protobuf,v1.3.3,kubernetes/kubernetes,github.com/golang/protobuf/proto/pointer_unsafe.go,unclassified
208,208,"	return (*mergeInfo)(atomic.LoadPointer((*unsafe.Pointer)(unsafe.Pointer(p))))
","func atomicStoreMarshalInfo(p **marshalInfo, v *marshalInfo) {
	atomic.StorePointer((*unsafe.Pointer)(unsafe.Pointer(p)), unsafe.Pointer(v))
}
func atomicLoadMergeInfo(p **mergeInfo) *mergeInfo {
	return (*mergeInfo)(atomic.LoadPointer((*unsafe.Pointer)(unsafe.Pointer(p))))
}
func atomicStoreMergeInfo(p **mergeInfo, v *mergeInfo) {
	atomic.StorePointer((*unsafe.Pointer)(unsafe.Pointer(p)), unsafe.Pointer(v))
}
func atomicLoadDiscardInfo(p **discardInfo) *discardInfo {
",303.0,42.0,9503.0,unsafe.Pointer,pointer_unsafe.go,10006.0,313.0,github.com/golang/protobuf/proto,github.com/golang/protobuf,v1.3.3,kubernetes/kubernetes,github.com/golang/protobuf/proto/pointer_unsafe.go,unclassified
209,209,"	return (*discardInfo)(atomic.LoadPointer((*unsafe.Pointer)(unsafe.Pointer(p))))
","func atomicStoreMergeInfo(p **mergeInfo, v *mergeInfo) {
	atomic.StorePointer((*unsafe.Pointer)(unsafe.Pointer(p)), unsafe.Pointer(v))
}
func atomicLoadDiscardInfo(p **discardInfo) *discardInfo {
	return (*discardInfo)(atomic.LoadPointer((*unsafe.Pointer)(unsafe.Pointer(p))))
}
func atomicStoreDiscardInfo(p **discardInfo, v *discardInfo) {
	atomic.StorePointer((*unsafe.Pointer)(unsafe.Pointer(p)), unsafe.Pointer(v))
}
",309.0,44.0,9780.0,unsafe.Pointer,pointer_unsafe.go,10006.0,313.0,github.com/golang/protobuf/proto,github.com/golang/protobuf,v1.3.3,kubernetes/kubernetes,github.com/golang/protobuf/proto/pointer_unsafe.go,unclassified
210,210,"	el.stack = make([]uintptr, 32)
","	el.ref()
	el.Family, el.Title = family, title
	el.Start = time.Now()
	el.events = make([]logEntry, 0, maxEventsPerLog)
	el.stack = make([]uintptr, 32)
	n := runtime.Callers(2, el.stack)
	el.stack = el.stack[:n]

	getEventFamily(family).add(el)
	return el
",138.0,19.0,3409.0,uintptr,events.go,12549.0,532.0,golang.org/x/net/trace,golang.org/x/net,v0.0.0-20200324143707-d3edc9973b7e,kubernetes/kubernetes,golang.org/x/net/trace/events.go,unclassified
211,211,"	stack []uintptr
","	// Timing information.
	Start time.Time

	// Call stack where this event log was created.
	stack []uintptr

	// Append-only sequence of events.
	//
	// TODO(sameer): change this to a ring buffer to avoid the array copy
	// when we hit maxEventsPerLog.
",258.0,9.0,6175.0,uintptr,events.go,12549.0,532.0,golang.org/x/net/trace,golang.org/x/net,v0.0.0-20200324143707-d3edc9973b7e,kubernetes/kubernetes,golang.org/x/net/trace/events.go,unclassified
212,212,"func printStackRecord(w io.Writer, stk []uintptr) {
","
// printStackRecord prints the function + source line information
// for a single stack trace.
// Adapted from runtime/pprof/pprof.go.
func printStackRecord(w io.Writer, stk []uintptr) {
	for _, pc := range stk {
		f := runtime.FuncForPC(pc)
		if f == nil {
			continue
		}
",374.0,41.0,9190.0,uintptr,events.go,12549.0,532.0,golang.org/x/net/trace,golang.org/x/net,v0.0.0-20200324143707-d3edc9973b7e,kubernetes/kubernetes,golang.org/x/net/trace/events.go,unclassified
213,213,"// errno returns v's underlying uintptr, else 0.
","		log.Printf(format, args...)
	}
}

// errno returns v's underlying uintptr, else 0.
//
// TODO: remove this helper function once http2 can use build
// tags. See comment in isClosedConnError.
func errno(v error) uintptr {
	if rv := reflect.ValueOf(v); rv.Kind() == reflect.Uintptr {
",652.0,32.0,23727.0,uintptr,server.go,93270.0,2962.0,golang.org/x/net/http2,golang.org/x/net,v0.0.0-20200324143707-d3edc9973b7e,kubernetes/kubernetes,golang.org/x/net/http2/server.go,unclassified
214,214,"func errno(v error) uintptr {
","// errno returns v's underlying uintptr, else 0.
//
// TODO: remove this helper function once http2 can use build
// tags. See comment in isClosedConnError.
func errno(v error) uintptr {
	if rv := reflect.ValueOf(v); rv.Kind() == reflect.Uintptr {
		return uintptr(rv.Uint())
	}
	return 0
}
",656.0,20.0,23884.0,uintptr,server.go,93270.0,2962.0,golang.org/x/net/http2,golang.org/x/net,v0.0.0-20200324143707-d3edc9973b7e,kubernetes/kubernetes,golang.org/x/net/http2/server.go,unclassified
215,215,"		return uintptr(rv.Uint())
","// TODO: remove this helper function once http2 can use build
// tags. See comment in isClosedConnError.
func errno(v error) uintptr {
	if rv := reflect.ValueOf(v); rv.Kind() == reflect.Uintptr {
		return uintptr(rv.Uint())
	}
	return 0
}

// isClosedConnError reports whether err is an error from use of a closed
",658.0,9.0,23975.0,uintptr,server.go,93270.0,2962.0,golang.org/x/net/http2,golang.org/x/net,v0.0.0-20200324143707-d3edc9973b7e,kubernetes/kubernetes,golang.org/x/net/http2/server.go,unclassified
216,216,"		uintptr(unsafe.Pointer(&x[0])) <= uintptr(unsafe.Pointer(&y[len(y)-1])) &&
","// AnyOverlap reports whether x and y share memory at any (not necessarily
// corresponding) index. The memory beyond the slice length is ignored.
func AnyOverlap(x, y []byte) bool {
	return len(x) > 0 && len(y) > 0 &&
		uintptr(unsafe.Pointer(&x[0])) <= uintptr(unsafe.Pointer(&y[len(y)-1])) &&
		uintptr(unsafe.Pointer(&y[0])) <= uintptr(unsafe.Pointer(&x[len(x)-1]))
}

// InexactOverlap reports whether x and y share memory at any non-corresponding
// index. The memory beyond the slice length is ignored. Note that x and y can
",17.0,2.0,614.0,uintptr,aliasing.go,1262.0,32.0,golang.org/x/crypto/internal/subtle,golang.org/x/crypto,v0.0.0-20200220183623-bac4c82f6975,kubernetes/kubernetes,golang.org/x/crypto/internal/subtle/aliasing.go,unclassified
217,217,"		uintptr(unsafe.Pointer(&y[0])) <= uintptr(unsafe.Pointer(&x[len(x)-1]))
","// corresponding) index. The memory beyond the slice length is ignored.
func AnyOverlap(x, y []byte) bool {
	return len(x) > 0 && len(y) > 0 &&
		uintptr(unsafe.Pointer(&x[0])) <= uintptr(unsafe.Pointer(&y[len(y)-1])) &&
		uintptr(unsafe.Pointer(&y[0])) <= uintptr(unsafe.Pointer(&x[len(x)-1]))
}

// InexactOverlap reports whether x and y share memory at any non-corresponding
// index. The memory beyond the slice length is ignored. Note that x and y can
// have different lengths and still not have any inexact overlap.
",18.0,2.0,691.0,uintptr,aliasing.go,1262.0,32.0,golang.org/x/crypto/internal/subtle,golang.org/x/crypto,v0.0.0-20200220183623-bac4c82f6975,kubernetes/kubernetes,golang.org/x/crypto/internal/subtle/aliasing.go,unclassified
