,Unnamed: 0,Unnamed: 0.1,text,context,line_number,column,absolute_offset,match_type,file_name,file_loc,file_byte_size,package_import_path,module_path,module_version,project_name,file_copy_path,label
155,155,155,"			dataHeader = (*reflect.SliceHeader)(unsafe.Pointer(&ints))
","			dataHeader = (*reflect.SliceHeader)(unsafe.Pointer(&ints))
			datumSize = sizeOfInt32
		case coltypes.Int64:
			ints := vec.Int64()[:n]
			dataHeader = (*reflect.SliceHeader)(unsafe.Pointer(&ints))
			datumSize = sizeOfInt64
		case coltypes.Float64:
			floats := vec.Float64()[:n]
			dataHeader = (*reflect.SliceHeader)(unsafe.Pointer(&floats))
			datumSize = sizeOfFloat64
",206.0,18.0,7131.0,reflect.SliceHeader,arrowbatchconverter.go,13740.0,391.0,_/root/download/cockroach/pkg/col/colserde,std,std,cockroachdb/cockroach,_/root/download/cockroach/pkg/col/colserde/arrowbatchconverter.go,cast:any_to_slice
156,156,156,"			dataHeader = (*reflect.SliceHeader)(unsafe.Pointer(&floats))
","			dataHeader = (*reflect.SliceHeader)(unsafe.Pointer(&ints))
			datumSize = sizeOfInt64
		case coltypes.Float64:
			floats := vec.Float64()[:n]
			dataHeader = (*reflect.SliceHeader)(unsafe.Pointer(&floats))
			datumSize = sizeOfFloat64
		default:
			panic(fmt.Sprintf(""unsupported type for conversion to arrow data %s"", typ))
		}

",210.0,18.0,7276.0,reflect.SliceHeader,arrowbatchconverter.go,13740.0,391.0,_/root/download/cockroach/pkg/col/colserde,std,std,cockroachdb/cockroach,_/root/download/cockroach/pkg/col/colserde/arrowbatchconverter.go,cast:any_to_slice
157,157,157,"			valuesHeader := (*reflect.SliceHeader)(unsafe.Pointer(&values))
","		}

		// Cast values if not set (mostly for non-byte types).
		if values == nil {
			valuesHeader := (*reflect.SliceHeader)(unsafe.Pointer(&values))
			valuesHeader.Data = dataHeader.Data
			valuesHeader.Len = dataHeader.Len * datumSize
			valuesHeader.Cap = dataHeader.Cap * datumSize
		}

",218.0,21.0,7542.0,reflect.SliceHeader,arrowbatchconverter.go,13740.0,391.0,_/root/download/cockroach/pkg/col/colserde,std,std,cockroachdb/cockroach,_/root/download/cockroach/pkg/col/colserde/arrowbatchconverter.go,cast:any_to_slice
158,158,158,"			sh := (*reflect.SliceHeader)(unsafe.Pointer(&%[2]s))
","// meant to be used as a format string for fmt.Sprintf with the first argument
// being the ""target"" (i.e. what variable to assign the hash to) and the second
// argument being the ""value"" (i.e. what is the name of a byte slice variable).
const hashByteSliceString = `
			sh := (*reflect.SliceHeader)(unsafe.Pointer(&%[2]s))
			%[1]s = memhash(unsafe.Pointer(sh.Data), %[1]s, uintptr(len(%[2]s)))
`

func (bytesCustomizer) getHashAssignFunc() assignFunc {
	return func(op overload, target, v, _ string) string {
",647.0,11.0,20288.0,reflect.SliceHeader,overloads.go,48361.0,1479.0,_/root/download/cockroach/pkg/sql/colexec/execgen/cmd/execgen,std,std,cockroachdb/cockroach,_/root/download/cockroach/pkg/sql/colexec/execgen/cmd/execgen/overloads.go,cast:slice_to_any
159,159,159,"	sliceHeaderSize   = unsafe.Sizeof(reflect.SliceHeader{})
","const (
	wordSize          = unsafe.Sizeof(big.Word(0))
	decimalSize       = unsafe.Sizeof(apd.Decimal{})
	stringHeaderSize  = unsafe.Sizeof(reflect.StringHeader{})
	sliceHeaderSize   = unsafe.Sizeof(reflect.SliceHeader{})
	keyValuePairSize  = unsafe.Sizeof(jsonKeyValuePair{})
	jsonInterfaceSize = unsafe.Sizeof((JSON)(nil))
)

const (
",52.0,35.0,1217.0,reflect.SliceHeader,json.go,51452.0,1827.0,_/root/download/cockroach/pkg/util/json,std,std,cockroachdb/cockroach,_/root/download/cockroach/pkg/util/json/json.go,field_sizes
160,160,160,"	bh := (*reflect.SliceHeader)(unsafe.Pointer(&b))
","// Note it may break if string and/or slice header will change
// in the future go versions.
func s2b(s string) (b []byte) {
	/* #nosec G103 */
	bh := (*reflect.SliceHeader)(unsafe.Pointer(&b))
	/* #nosec G103 */
	sh := *(*reflect.StringHeader)(unsafe.Pointer(&s))
	bh.Data = sh.Data
	bh.Len = sh.Len
	bh.Cap = sh.Len
",343.0,9.0,7245.0,reflect.SliceHeader,bytesconv.go,8389.0,388.0,github.com/valyala/fasthttp,github.com/valyala/fasthttp,v1.10.0,kataras/iris,github.com/valyala/fasthttp/bytesconv.go,cast:str_to_slice
161,161,161,"	b := (*reflect.SliceHeader)(unsafe.Pointer(&bts))
","}

func strToBytes(str string) (bts []byte) {
	s := (*reflect.StringHeader)(unsafe.Pointer(&str))
	b := (*reflect.SliceHeader)(unsafe.Pointer(&bts))
	b.Data = s.Data
	b.Len = s.Len
	b.Cap = s.Len
	return
}
",46.0,8.0,885.0,reflect.SliceHeader,util.go,5789.0,255.0,github.com/gobwas/ws,github.com/gobwas/ws,v1.0.2,kataras/iris,github.com/gobwas/ws/util.go,cast:str_to_slice
162,162,162,"	bh := reflect.SliceHeader{
","}

func unsafeString2Bytes(s string) []byte {
	sh := (*reflect.StringHeader)(unsafe.Pointer(&s))
	bh := reflect.SliceHeader{
		Data: sh.Data,
		Len:  sh.Len,
		Cap:  sh.Len,
	}
	return *(*[]byte)(unsafe.Pointer(&bh))
",16.0,7.0,256.0,reflect.SliceHeader,unsafe.go,378.0,22.0,github.com/valyala/fasttemplate,github.com/valyala/fasttemplate,v1.1.0,labstack/echo,github.com/valyala/fasttemplate/unsafe.go,vuln:create_sliceheader
163,163,163,"	sh := (*reflect.SliceHeader)(unsafe.Pointer(&name))
","
	// Convert syscall.Dirent.Name, which is array of int8, to []byte, by
	// overwriting Cap, Len, and Data slice header fields to the max possible
	// name length computed above, and finding the terminating NULL byte.
	sh := (*reflect.SliceHeader)(unsafe.Pointer(&name))
	sh.Cap = ml
	sh.Len = ml
	sh.Data = uintptr(unsafe.Pointer(&de.Name[0]))

	if index := bytes.IndexByte(name, 0); index >= 0 {
",24.0,9.0,722.0,reflect.SliceHeader,nameWithoutNamlen.go,1223.0,42.0,github.com/gobuffalo/packr/v2/internal/takeon/github.com/karrick/godirwalk,github.com/gobuffalo/packr/v2,v2.7.1,cayleygraph/cayley,github.com/gobuffalo/packr/v2/internal/takeon/github.com/karrick/godirwalk/nameWithoutNamlen.go,manual:safe
164,164,164,"	fheader *reflect.SliceHeader
","// allocator is a fast bulk memory allocator for the LValue.
type allocator struct {
	size    int
	fptrs   []float64
	fheader *reflect.SliceHeader

	scratchValue  LValue
	scratchValueP *iface
}

",31.0,10.0,484.0,reflect.SliceHeader,alloc.go,2140.0,79.0,github.com/yuin/gopher-lua,github.com/yuin/gopher-lua,v0.0.0-20191220021717-ab39c6098bdb,zyedidia/micro,github.com/yuin/gopher-lua/alloc.go,protocol
165,165,165,"	al.fheader = (*reflect.SliceHeader)(unsafe.Pointer(&al.fptrs))
","		size:    size,
		fptrs:   make([]float64, 0, size),
		fheader: nil,
	}
	al.fheader = (*reflect.SliceHeader)(unsafe.Pointer(&al.fptrs))
	al.scratchValue = LNumber(0)
	al.scratchValueP = (*iface)(unsafe.Pointer(&al.scratchValue))

	return al
}
",43.0,16.0,695.0,reflect.SliceHeader,alloc.go,2140.0,79.0,github.com/yuin/gopher-lua,github.com/yuin/gopher-lua,v0.0.0-20191220021717-ab39c6098bdb,zyedidia/micro,github.com/yuin/gopher-lua/alloc.go,manual:safe
166,166,166,"		al.fheader = (*reflect.SliceHeader)(unsafe.Pointer(&al.fptrs))
","
	// check if we need a new alloc page
	if cap(al.fptrs) == len(al.fptrs) {
		al.fptrs = make([]float64, 0, al.size)
		al.fheader = (*reflect.SliceHeader)(unsafe.Pointer(&al.fptrs))
	}

	// alloc a new float, and store our value into it
	al.fptrs = append(al.fptrs, float64(v))
	fptr := &al.fptrs[len(al.fptrs)-1]
",66.0,17.0,1687.0,reflect.SliceHeader,alloc.go,2140.0,79.0,github.com/yuin/gopher-lua,github.com/yuin/gopher-lua,v0.0.0-20191220021717-ab39c6098bdb,zyedidia/micro,github.com/yuin/gopher-lua/alloc.go,manual:safe
167,167,167,"	bh := reflect.SliceHeader{Data: sh.Data, Len: sh.Len, Cap: sh.Len}
","}

func unsafeFastStringToReadOnlyBytes(s string) []byte {
	sh := (*reflect.StringHeader)(unsafe.Pointer(&s))
	bh := reflect.SliceHeader{Data: sh.Data, Len: sh.Len, Cap: sh.Len}
	return *(*[]byte)(unsafe.Pointer(&bh))
}
",260.0,7.0,5119.0,reflect.SliceHeader,utils.go,5229.0,262.0,github.com/yuin/gopher-lua,github.com/yuin/gopher-lua,v0.0.0-20191220021717-ab39c6098bdb,zyedidia/micro,github.com/yuin/gopher-lua/utils.go,vuln:create_sliceheader
168,168,168,"	hdr := (*reflect.SliceHeader)(unsafe.Pointer(&b))
","	if len(u32s) == 0 {
		return nil
	}
	var b []byte
	hdr := (*reflect.SliceHeader)(unsafe.Pointer(&b))
	hdr.Len = len(u32s) * 4
	hdr.Cap = hdr.Len
	hdr.Data = uintptr(unsafe.Pointer(&u32s[0]))
	return b
}
",323.0,10.0,8243.0,reflect.SliceHeader,y.go,13386.0,510.0,github.com/dgraph-io/badger/v2/y,github.com/dgraph-io/badger/v2,v2.0.1-rc1.0.20200316175624-91c31ebe8c22,dgraph-io/dgraph,github.com/dgraph-io/badger/v2/y/y.go,cast:any_to_slice
169,169,169,"	hdr := (*reflect.SliceHeader)(unsafe.Pointer(&u32s))
","	if len(b) == 0 {
		return nil
	}
	var u32s []uint32
	hdr := (*reflect.SliceHeader)(unsafe.Pointer(&u32s))
	hdr.Len = len(b) / 4
	hdr.Cap = hdr.Len
	hdr.Data = uintptr(unsafe.Pointer(&b[0]))
	return u32s
}
",336.0,10.0,8557.0,reflect.SliceHeader,y.go,13386.0,510.0,github.com/dgraph-io/badger/v2/y,github.com/dgraph-io/badger/v2,v2.0.1-rc1.0.20200316175624-91c31ebe8c22,dgraph-io/dgraph,github.com/dgraph-io/badger/v2/y/y.go,cast:slice_to_any
170,170,170,"		slice := (*reflect.SliceHeader)(unsafe.Pointer(&data))
","func (p *Handle) ZeroCopyReadPacketData() (data []byte, ci gopacket.CaptureInfo, err error) {
	p.mu.Lock()
	err = p.getNextBufPtrLocked(&ci)
	if err == nil {
		slice := (*reflect.SliceHeader)(unsafe.Pointer(&data))
		slice.Data = uintptr(unsafe.Pointer(p.bufptr))
		slice.Len = ci.CaptureLength
		slice.Cap = ci.CaptureLength
	}
	p.mu.Unlock()
",355.0,13.0,10732.0,reflect.SliceHeader,pcap.go,25820.0,866.0,github.com/google/gopacket/pcap,github.com/google/gopacket,v0.0.0-20190211013929-f86faeb88894,buger/goreplay,github.com/google/gopacket/pcap/pcap.go,vuln:supplied_len_in_memcpy
171,171,171,"		bx := (*reflect.SliceHeader)(unsafe.Pointer(&b))
","	func myfile() []byte {
		var empty [0]byte
		sx := (*reflect.StringHeader)(unsafe.Pointer(&_myfile))
		b := empty[:]
		bx := (*reflect.SliceHeader)(unsafe.Pointer(&b))
		bx.Data = sx.Data
		bx.Len = len(_myfile)
		bx.Cap = bx.Len
		return b
	}
",75.0,10.0,3221.0,reflect.SliceHeader,doc.go,5028.0,129.0,github.com/go-bindata/go-bindata,github.com/go-bindata/go-bindata,v3.1.2+incompatible,rancher/k3s,github.com/go-bindata/go-bindata/doc.go,cast:str_to_slice
172,172,172,"	// 		bx := (*reflect.SliceHeader)(unsafe.Pointer(&b))
","	// 	func myfile() []byte {
	// 		var empty [0]byte
	// 		sx := (*reflect.StringHeader)(unsafe.Pointer(&_myfile))
	// 		b := empty[:]
	// 		bx := (*reflect.SliceHeader)(unsafe.Pointer(&b))
	// 		bx.Data = sx.Data
	// 		bx.Len = len(_myfile)
	// 		bx.Cap = bx.Len
	// 		return b
	// 	}
",96.0,14.0,3507.0,reflect.SliceHeader,config.go,6877.0,208.0,github.com/go-bindata/go-bindata,github.com/go-bindata/go-bindata,v3.1.2+incompatible,rancher/k3s,github.com/go-bindata/go-bindata/config.go,comment
173,173,173,"	bx := (*reflect.SliceHeader)(unsafe.Pointer(&b))
","func bindataRead(data, name string) ([]byte, error) {
	var empty [0]byte
	sx := (*reflect.StringHeader)(unsafe.Pointer(&data))
	b := empty[:]
	bx := (*reflect.SliceHeader)(unsafe.Pointer(&b))
	bx.Data = sx.Data
	bx.Len = len(data)
	bx.Cap = bx.Len
	return b, nil
}
",249.0,9.0,4551.0,reflect.SliceHeader,release.go,8378.0,473.0,github.com/go-bindata/go-bindata,github.com/go-bindata/go-bindata,v3.1.2+incompatible,rancher/k3s,github.com/go-bindata/go-bindata/release.go,cast:str_to_slice
174,174,174,"		buf: *(*[]byte)(unsafe.Pointer(&reflect.SliceHeader{
","		return nil
	}
	s := &cgoSlice{
		ptr: p,
		buf: *(*[]byte)(unsafe.Pointer(&reflect.SliceHeader{
			Data: uintptr(p), Len: n, Cap: n,
		})),
	}
	runtime.SetFinalizer(s, (*cgoSlice).reclaim)
	return s
",38.0,34.0,670.0,reflect.SliceHeader,cgo_slice.go,1378.0,75.0,_/root/download/codis/pkg/utils/unsafe2,std,std,CodisLabs/codis,_/root/download/codis/pkg/utils/unsafe2/cgo_slice.go,vuln:create_sliceheader
175,175,175,"	var ptr = (*reflect.SliceHeader)(unsafe.Pointer(&b))
","func CastString(b []byte) string {
	if len(b) == 0 {
		return """"
	}
	var ptr = (*reflect.SliceHeader)(unsafe.Pointer(&b))
	var h = &reflect.StringHeader{
		Data: uintptr(ptr.Data), Len: ptr.Len,
	}
	return *(*string)(unsafe.Pointer(h))
}
",15.0,13.0,222.0,reflect.SliceHeader,string.go,392.0,20.0,_/root/download/codis/pkg/utils/unsafe2,std,std,CodisLabs/codis,_/root/download/codis/pkg/utils/unsafe2/string.go,vuln:create_sliceheader
176,176,176,"	sh := (*reflect.SliceHeader)(unsafe.Pointer(&name))
","
	// Convert syscall.Dirent.Name, which is array of int8, to []byte, by
	// overwriting Cap, Len, and Data slice header fields to the max possible
	// name length computed above, and finding the terminating NULL byte.
	sh := (*reflect.SliceHeader)(unsafe.Pointer(&name))
	sh.Cap = ml
	sh.Len = ml
	sh.Data = uintptr(unsafe.Pointer(&de.Name[0]))

	if index := bytes.IndexByte(name, 0); index >= 0 {
",24.0,9.0,722.0,reflect.SliceHeader,nameWithoutNamlen.go,1223.0,42.0,github.com/karrick/godirwalk,github.com/karrick/godirwalk,v1.13.4,GoogleContainerTools/skaffold,github.com/karrick/godirwalk/nameWithoutNamlen.go,manual:safe
177,177,177,"	bh := reflect.SliceHeader{Data: sh.Data, Len: sh.Len, Cap: sh.Len}
","}

func Str2Bytes(s string) []byte {
	sh := (*reflect.StringHeader)(unsafe.Pointer(&s))
	bh := reflect.SliceHeader{Data: sh.Data, Len: sh.Len, Cap: sh.Len}
	b := *(*[]byte)(unsafe.Pointer(&bh))
	return b
}

func Bytes2Str(b []byte) string {
",32.0,7.0,1002.0,reflect.SliceHeader,unsafe.go,2679.0,79.0,github.com/elastic/go-structform/internal/unsafe,github.com/elastic/go-structform,v0.0.6,elastic/beats,github.com/elastic/go-structform/internal/unsafe/unsafe.go,vuln:create_sliceheader
178,178,178,"	bh := (*reflect.SliceHeader)(unsafe.Pointer(&b))
","	return b
}

func Bytes2Str(b []byte) string {
	bh := (*reflect.SliceHeader)(unsafe.Pointer(&b))
	sh := reflect.StringHeader{Data: bh.Data, Len: bh.Len}
	return *((*string)(unsafe.Pointer(&sh)))
}

// IfcValuePtr extracts the underlying values pointer from an empty interface{}
",38.0,9.0,1155.0,reflect.SliceHeader,unsafe.go,2679.0,79.0,github.com/elastic/go-structform/internal/unsafe,github.com/elastic/go-structform,v0.0.6,elastic/beats,github.com/elastic/go-structform/internal/unsafe/unsafe.go,vuln:create_sliceheader
179,179,179,"	nheader     *reflect.SliceHeader
","type allocator struct {
	top         int
	size        int
	nptrs       []LValue
	nheader     *reflect.SliceHeader
	fptrs       []float64
	fheader     *reflect.SliceHeader
	itabLNumber unsafe.Pointer
	preloads    [int(preloadLimit)]LValue
}
",24.0,14.0,379.0,reflect.SliceHeader,alloc.go,1818.0,73.0,github.com/yuin/gopher-lua,github.com/yuin/gopher-lua,v0.0.0-20170403160031-b402f3114ec7,elastic/beats,github.com/yuin/gopher-lua/alloc.go,protocol
180,180,180,"	fheader     *reflect.SliceHeader
","	size        int
	nptrs       []LValue
	nheader     *reflect.SliceHeader
	fptrs       []float64
	fheader     *reflect.SliceHeader
	itabLNumber unsafe.Pointer
	preloads    [int(preloadLimit)]LValue
}

func newAllocator(size int) *allocator {
",26.0,14.0,436.0,reflect.SliceHeader,alloc.go,1818.0,73.0,github.com/yuin/gopher-lua,github.com/yuin/gopher-lua,v0.0.0-20170403160031-b402f3114ec7,elastic/beats,github.com/yuin/gopher-lua/alloc.go,protocol
181,181,181,"	al.nheader = (*reflect.SliceHeader)(unsafe.Pointer(&al.nptrs))
","		fptrs:       make([]float64, size),
		fheader:     nil,
		itabLNumber: unsafe.Pointer(nil),
	}
	al.nheader = (*reflect.SliceHeader)(unsafe.Pointer(&al.nptrs))
	al.fheader = (*reflect.SliceHeader)(unsafe.Pointer(&al.fptrs))

	var v LValue = LNumber(0)
	vp := (*iface)(unsafe.Pointer(&v))
	al.itabLNumber = vp.itab
",41.0,16.0,793.0,reflect.SliceHeader,alloc.go,1818.0,73.0,github.com/yuin/gopher-lua,github.com/yuin/gopher-lua,v0.0.0-20170403160031-b402f3114ec7,elastic/beats,github.com/yuin/gopher-lua/alloc.go,need_context
182,182,182,"	al.fheader = (*reflect.SliceHeader)(unsafe.Pointer(&al.fptrs))
","		fheader:     nil,
		itabLNumber: unsafe.Pointer(nil),
	}
	al.nheader = (*reflect.SliceHeader)(unsafe.Pointer(&al.nptrs))
	al.fheader = (*reflect.SliceHeader)(unsafe.Pointer(&al.fptrs))

	var v LValue = LNumber(0)
	vp := (*iface)(unsafe.Pointer(&v))
	al.itabLNumber = vp.itab
	for i := 0; i < int(preloadLimit); i++ {
",42.0,16.0,857.0,reflect.SliceHeader,alloc.go,1818.0,73.0,github.com/yuin/gopher-lua,github.com/yuin/gopher-lua,v0.0.0-20170403160031-b402f3114ec7,elastic/beats,github.com/yuin/gopher-lua/alloc.go,need_context
183,183,183,"		al.nheader = (*reflect.SliceHeader)(unsafe.Pointer(&al.nptrs))
","	}
	if al.top == len(al.nptrs)-1 {
		al.top = 0
		al.nptrs = make([]LValue, al.size)
		al.nheader = (*reflect.SliceHeader)(unsafe.Pointer(&al.nptrs))
		al.fptrs = make([]float64, al.size)
		al.fheader = (*reflect.SliceHeader)(unsafe.Pointer(&al.fptrs))
	}
	fptr := (*float64)(unsafe.Pointer(al.fheader.Data + uintptr(al.top)*unsafe.Sizeof(_fv)))
	e := *(*LValue)(unsafe.Pointer(al.nheader.Data + uintptr(al.top)*unsafe.Sizeof(_uv)))
",60.0,17.0,1333.0,reflect.SliceHeader,alloc.go,1818.0,73.0,github.com/yuin/gopher-lua,github.com/yuin/gopher-lua,v0.0.0-20170403160031-b402f3114ec7,elastic/beats,github.com/yuin/gopher-lua/alloc.go,need_context
184,184,184,"		al.fheader = (*reflect.SliceHeader)(unsafe.Pointer(&al.fptrs))
","		al.top = 0
		al.nptrs = make([]LValue, al.size)
		al.nheader = (*reflect.SliceHeader)(unsafe.Pointer(&al.nptrs))
		al.fptrs = make([]float64, al.size)
		al.fheader = (*reflect.SliceHeader)(unsafe.Pointer(&al.fptrs))
	}
	fptr := (*float64)(unsafe.Pointer(al.fheader.Data + uintptr(al.top)*unsafe.Sizeof(_fv)))
	e := *(*LValue)(unsafe.Pointer(al.nheader.Data + uintptr(al.top)*unsafe.Sizeof(_uv)))
	al.top++

",62.0,17.0,1436.0,reflect.SliceHeader,alloc.go,1818.0,73.0,github.com/yuin/gopher-lua,github.com/yuin/gopher-lua,v0.0.0-20170403160031-b402f3114ec7,elastic/beats,github.com/yuin/gopher-lua/alloc.go,need_context
185,185,185,"	sh := *((*reflect.SliceHeader)(unsafe.Pointer(&s)))
","	return *(*string)(unsafe.Pointer(&b))
}

func unsafeBytes(s string) []byte {
	sh := *((*reflect.SliceHeader)(unsafe.Pointer(&s)))
	return *(*[]byte)((unsafe.Pointer)(&reflect.SliceHeader{Data: sh.Data, Len: sh.Len, Cap: sh.Cap}))
}

func isFieldValue(v interface{}) bool {
	_, ok := v.(diag.Field)
",29.0,11.0,551.0,reflect.SliceHeader,util.go,885.0,43.0,github.com/urso/diag/ctxfmt,github.com/urso/diag,v0.0.0-20200210123136-21b3cc8eb797,elastic/beats,github.com/urso/diag/ctxfmt/util.go,vuln:create_sliceheader
186,186,186,"	return *(*[]byte)((unsafe.Pointer)(&reflect.SliceHeader{Data: sh.Data, Len: sh.Len, Cap: sh.Cap}))
","}

func unsafeBytes(s string) []byte {
	sh := *((*reflect.SliceHeader)(unsafe.Pointer(&s)))
	return *(*[]byte)((unsafe.Pointer)(&reflect.SliceHeader{Data: sh.Data, Len: sh.Len, Cap: sh.Cap}))
}

func isFieldValue(v interface{}) bool {
	_, ok := v.(diag.Field)
	return ok
",30.0,37.0,604.0,reflect.SliceHeader,util.go,885.0,43.0,github.com/urso/diag/ctxfmt,github.com/urso/diag,v0.0.0-20200210123136-21b3cc8eb797,elastic/beats,github.com/urso/diag/ctxfmt/util.go,vuln:create_sliceheader
187,187,187,"		rawh := reflect.SliceHeader{Data: rawhi.Data, Len: rawhi.Len}
","		// safely get the string headers
		rawhi := *(*reflect.StringHeader)(unsafe.Pointer(&result.Raw))
		strhi := *(*reflect.StringHeader)(unsafe.Pointer(&result.Str))
		// create byte slice headers
		rawh := reflect.SliceHeader{Data: rawhi.Data, Len: rawhi.Len}
		strh := reflect.SliceHeader{Data: strhi.Data, Len: strhi.Len}
		if strh.Data == 0 {
			// str is nil
			if rawh.Data == 0 {
				// raw is nil
",2840.0,10.0,59160.0,reflect.SliceHeader,gjson.go,61065.0,2898.0,github.com/tidwall/gjson,github.com/tidwall/gjson,v1.6.0,ory/hydra,github.com/tidwall/gjson/gjson.go,vuln:create_sliceheader
188,188,188,"		strh := reflect.SliceHeader{Data: strhi.Data, Len: strhi.Len}
","		rawhi := *(*reflect.StringHeader)(unsafe.Pointer(&result.Raw))
		strhi := *(*reflect.StringHeader)(unsafe.Pointer(&result.Str))
		// create byte slice headers
		rawh := reflect.SliceHeader{Data: rawhi.Data, Len: rawhi.Len}
		strh := reflect.SliceHeader{Data: strhi.Data, Len: strhi.Len}
		if strh.Data == 0 {
			// str is nil
			if rawh.Data == 0 {
				// raw is nil
				result.Raw = """"
",2841.0,10.0,59224.0,reflect.SliceHeader,gjson.go,61065.0,2898.0,github.com/tidwall/gjson,github.com/tidwall/gjson,v1.6.0,ory/hydra,github.com/tidwall/gjson/gjson.go,vuln:create_sliceheader
189,189,189,"	return *(*[]byte)(unsafe.Pointer(&reflect.SliceHeader{
","	}
}

func stringBytes(s string) []byte {
	return *(*[]byte)(unsafe.Pointer(&reflect.SliceHeader{
		Data: (*reflect.StringHeader)(unsafe.Pointer(&s)).Data,
		Len:  len(s),
		Cap:  len(s),
	}))
}
",2889.0,35.0,60834.0,reflect.SliceHeader,gjson.go,61065.0,2898.0,github.com/tidwall/gjson,github.com/tidwall/gjson,v1.6.0,ory/hydra,github.com/tidwall/gjson/gjson.go,vuln:create_sliceheader
190,190,190,"	bh := reflect.SliceHeader{
","// Note it may break if string and/or slice header will change
// in the future go versions.
func s2b(s string) []byte {
	sh := (*reflect.StringHeader)(unsafe.Pointer(&s))
	bh := reflect.SliceHeader{
		Data: sh.Data,
		Len:  sh.Len,
		Cap:  sh.Len,
	}
	return *(*[]byte)(unsafe.Pointer(&bh))
",389.0,7.0,7967.0,reflect.SliceHeader,bytesconv.go,9693.0,437.0,github.com/valyala/fasthttp,github.com/valyala/fasthttp,v1.2.0,kubernetes/ingress-nginx,github.com/valyala/fasthttp/bytesconv.go,vuln:create_sliceheader
191,191,191,"	h := (*reflect.SliceHeader)(unsafe.Pointer(dest))
","	return ENOSYS
}

func toSlice(dest *[]byte, ptr unsafe.Pointer, byteCount uintptr) {
	h := (*reflect.SliceHeader)(unsafe.Pointer(dest))
	*h = reflect.SliceHeader{
		Data: uintptr(ptr),
		Len:  int(byteCount),
		Cap:  int(byteCount),
	}
",69.0,8.0,1341.0,reflect.SliceHeader,misc.go,2092.0,100.0,github.com/hanwen/go-fuse/fuse,github.com/hanwen/go-fuse,v1.0.0,attic-labs/noms,github.com/hanwen/go-fuse/fuse/misc.go,vuln:supplied_len_in_cast_to_slice
192,192,192,"	*h = reflect.SliceHeader{
","}

func toSlice(dest *[]byte, ptr unsafe.Pointer, byteCount uintptr) {
	h := (*reflect.SliceHeader)(unsafe.Pointer(dest))
	*h = reflect.SliceHeader{
		Data: uintptr(ptr),
		Len:  int(byteCount),
		Cap:  int(byteCount),
	}
}
",70.0,6.0,1392.0,reflect.SliceHeader,misc.go,2092.0,100.0,github.com/hanwen/go-fuse/fuse,github.com/hanwen/go-fuse,v1.0.0,attic-labs/noms,github.com/hanwen/go-fuse/fuse/misc.go,vuln:create_sliceheader
193,193,193,"	h := &reflect.SliceHeader{
","		log.Printf(""Too few bytes for batch forget. Got %d bytes, want %d (%d entries)"",
			len(req.arg), wantBytes, in.Count)
	}

	h := &reflect.SliceHeader{
		Data: uintptr(unsafe.Pointer(&req.arg[0])),
		Len:  int(in.Count),
		Cap:  int(in.Count),
	}

",308.0,7.0,8389.0,reflect.SliceHeader,opcode.go,25259.0,754.0,github.com/hanwen/go-fuse/fuse,github.com/hanwen/go-fuse,v1.0.0,attic-labs/noms,github.com/hanwen/go-fuse/fuse/opcode.go,vuln:create_sliceheader
194,194,194,"		sh := &reflect.SliceHeader{
","
func unmarshalBytes(data interface{}, buf []byte) error {
	switch value := data.(type) {
	case unsafe.Pointer:
		sh := &reflect.SliceHeader{
			Data: uintptr(value),
			Len:  len(buf),
			Cap:  len(buf),
		}

",76.0,9.0,1627.0,reflect.SliceHeader,marshalers.go,5063.0,203.0,github.com/cilium/ebpf,github.com/cilium/ebpf,v0.0.0-20200319110858-a7172c01168f,opencontainers/runc,github.com/cilium/ebpf/marshalers.go,vuln:create_sliceheader
195,195,195,"		data := *(*[]byte)(unsafe.Pointer(&reflect.SliceHeader{
","			}
		}
	case *byte:
		// convert the byte pointer back to a valid slice
		data := *(*[]byte)(unsafe.Pointer(&reflect.SliceHeader{
			Data: uintptr(unsafe.Pointer(v)),
			Len:  int((^uint(0)) >> 1),
			Cap:  int((^uint(0)) >> 1),
		}))
		n := binary.LittleEndian.Uint32(data[1:])
",192.0,37.0,4443.0,reflect.SliceHeader,series.go,7968.0,350.0,github.com/tidwall/geojson/geometry,github.com/tidwall/geojson,v1.1.13,tidwall/tile38,github.com/tidwall/geojson/geometry/series.go,vuln:create_sliceheader
196,196,196,"	return int(xxhash.Sum64(*(*[]byte)(unsafe.Pointer(&reflect.SliceHeader{
","
// hash returns a 48-bit hash for 64-bit environments, or 32-bit hash for
// 32-bit environments.
func (m *MapU64) hash(key uint64) int {
	return int(xxhash.Sum64(*(*[]byte)(unsafe.Pointer(&reflect.SliceHeader{
		Data: uintptr(unsafe.Pointer(&key)), Len: 8, Cap: 8,
	}))) >> dibBitSize)
}

// MapU64 is a map. Like map[uint64]interface{}
",36.0,52.0,839.0,reflect.SliceHeader,u64.go,4274.0,185.0,github.com/tidwall/rhh,github.com/tidwall/rhh,v1.1.0,tidwall/tile38,github.com/tidwall/rhh/u64.go,vuln:create_sliceheader
